RS_ID;time;imLx_replay;imLy_replay;disparity_replay;imLx_pred_replay;imLy_pred_replay;n_frames_lost_replay;n_frames_tracking_replay;foundL_replay;posX_replay;posY_replay;posZ_replay;sposX_replay;sposY_replay;sposZ_replay;svelX_replay;svelY_replay;svelZ_replay;saccX_replay;saccY_replay;saccZ_replay
489;6.352539;639.773;49.7377;9.24387;639.773;49.7377;0;0;1;-1.183;-0.8;-1.8;-1.183;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
490;6.363669;637.737;49.7377;9.24387;637.737;49.7377;0;0;1;-1.172;-0.8;-1.8;-1.172;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
491;6.374821;635.702;49.7377;9.24387;635.702;49.7377;0;0;1;-1.161;-0.8;-1.8;-1.161;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
492;6.385978;633.6659999999999;49.7377;9.24387;633.6659999999999;49.7377;0;0;1;-1.15;-0.8;-1.8;-1.15;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
493;6.3970910000000005;631.631;49.7377;9.24387;631.631;49.7377;0;0;1;-1.139;-0.8;-1.8;-1.139;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
494;6.408182;629.595;49.7377;9.24387;629.595;49.7377;0;0;1;-1.128;-0.8;-1.8;-1.128;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
495;6.419525;627.56;49.7377;9.24387;627.56;49.7377;0;0;1;-1.117;-0.8;-1.8;-1.117;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
496;6.430484;625.524;49.7377;9.24387;625.524;49.7377;0;0;1;-1.1059999999999999;-0.8;-1.8;-1.1059999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
497;6.441561;623.489;49.7377;9.24387;623.489;49.7377;0;0;1;-1.095;-0.8;-1.8;-1.095;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
498;6.452826;621.453;49.7377;9.24387;621.453;49.7377;0;0;1;-1.084;-0.8;-1.8;-1.084;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
499;6.4649019999999995;619.418;49.7377;9.24387;619.418;49.7377;0;0;1;-1.073;-0.8;-1.8;-1.073;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
500;6.474961;617.382;49.7377;9.24387;617.382;49.7377;0;0;1;-1.062;-0.8;-1.8;-1.062;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
501;6.4861059999999995;615.347;49.7377;9.24387;615.347;49.7377;0;0;1;-1.051;-0.8;-1.8;-1.051;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
502;6.497244;613.311;49.7377;9.24387;613.311;49.7377;0;0;1;-1.04;-0.8;-1.8;-1.04;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
503;6.508395;611.276;49.7377;9.24387;611.276;49.7377;0;0;1;-1.0290000000000001;-0.8;-1.8;-1.0290000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
504;6.519493;609.24;49.7377;9.24387;609.24;49.7377;0;0;1;-1.018;-0.8;-1.8;-1.018;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
505;6.530682;607.205;49.7377;9.24387;607.205;49.7377;0;0;1;-1.0070000000000001;-0.8;-1.8;-1.0070000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
506;6.541742;605.169;49.7377;9.24387;605.169;49.7377;0;0;1;-0.996;-0.8;-1.8;-0.996;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
507;6.553115;603.133;49.7377;9.24387;603.133;49.7377;0;0;1;-0.985;-0.8;-1.8;-0.985;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
508;6.564010000000001;601.0980000000001;49.7377;9.24387;601.0980000000001;49.7377;0;0;1;-0.9740000000000001;-0.8;-1.8;-0.9740000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
509;6.575222;599.062;49.7377;9.24387;599.062;49.7377;0;0;1;-0.963;-0.8;-1.8;-0.963;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
510;6.586657000000001;597.0269999999999;49.7377;9.24387;597.0269999999999;49.7377;0;0;1;-0.9520000000000001;-0.8;-1.8;-0.9520000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
511;6.5975470000000005;594.991;49.7377;9.24387;594.991;49.7377;0;0;1;-0.941;-0.8;-1.8;-0.941;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
512;6.608563;592.956;49.7377;9.24387;592.956;49.7377;0;0;1;-0.93;-0.8;-1.8;-0.93;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
513;6.619686;590.92;49.7377;9.24387;590.92;49.7377;0;0;1;-0.919;-0.8;-1.8;-0.919;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
514;6.6308050000000005;588.885;49.7377;9.24387;588.885;49.7377;0;0;1;-0.9079999999999999;-0.8;-1.8;-0.9079999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
515;6.641983;586.849;49.7377;9.24387;586.849;49.7377;0;0;1;-0.897;-0.8;-1.8;-0.897;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
516;6.653088;584.814;49.7377;9.24387;584.814;49.7377;0;0;1;-0.8859999999999999;-0.8;-1.8;-0.8859999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
517;6.664277;582.778;49.7377;9.24387;582.778;49.7377;0;0;1;-0.875;-0.8;-1.8;-0.875;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
518;6.675344;580.743;49.7377;9.24387;580.743;49.7377;0;0;1;-0.8640000000000001;-0.8;-1.8;-0.8640000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
519;6.68651;578.707;49.7377;9.24387;578.707;49.7377;0;0;1;-0.853;-0.8;-1.8;-0.853;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
520;6.697619;576.672;49.7377;9.24387;576.672;49.7377;0;0;1;-0.8420000000000001;-0.8;-1.8;-0.8420000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
521;6.7087639999999995;574.636;49.7377;9.24387;574.636;49.7377;0;0;1;-0.831;-0.8;-1.8;-0.831;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
522;6.7198910000000005;572.601;49.7377;9.24387;572.601;49.7377;0;0;1;-0.82;-0.8;-1.8;-0.82;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
523;6.731221000000001;570.565;49.7377;9.24387;570.565;49.7377;0;0;1;-0.809;-0.8;-1.8;-0.809;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
524;6.742138000000001;568.529;49.7377;9.24387;568.529;49.7377;0;0;1;-0.7979999999999999;-0.8;-1.8;-0.7979999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
525;6.753703;566.494;49.7377;9.24387;566.494;49.7377;0;0;1;-0.787;-0.8;-1.8;-0.787;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
526;6.764427;564.4580000000001;49.7377;9.24387;564.4580000000001;49.7377;0;0;1;-0.7759999999999999;-0.8;-1.8;-0.7759999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
527;6.7755600000000005;562.423;49.7377;9.24387;562.423;49.7377;0;0;1;-0.765;-0.8;-1.8;-0.765;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
528;6.786703;560.387;49.7377;9.24387;560.387;49.7377;0;0;1;-0.754;-0.8;-1.8;-0.754;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
529;6.797822999999999;558.352;49.7377;9.24387;558.352;49.7377;0;0;1;-0.743;-0.8;-1.8;-0.743;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
530;6.80894;556.316;49.7377;9.24387;556.316;49.7377;0;0;1;-0.732;-0.8;-1.8;-0.732;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
531;6.8200899999999995;554.281;49.7377;9.24387;554.281;49.7377;0;0;1;-0.721;-0.8;-1.8;-0.721;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
532;6.831216;552.245;49.7377;9.24387;552.245;49.7377;0;0;1;-0.71;-0.8;-1.8;-0.71;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
533;6.84236;550.21;49.7377;9.24387;550.21;49.7377;0;0;1;-0.6990000000000001;-0.8;-1.8;-0.6990000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
534;6.853875;548.174;49.7377;9.24387;548.174;49.7377;0;0;1;-0.688;-0.8;-1.8;-0.688;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
535;6.8646210000000005;546.139;49.7377;9.24387;546.139;49.7377;0;0;1;-0.677;-0.8;-1.8;-0.677;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
536;6.875678;544.1030000000001;49.7377;9.24387;544.1030000000001;49.7377;0;0;1;-0.6659999999999999;-0.8;-1.8;-0.6659999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
537;6.887303999999999;542.068;49.7377;9.24387;542.068;49.7377;0;0;1;-0.655;-0.8;-1.8;-0.655;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
538;6.897978;540.0319999999999;49.7377;9.24387;540.0319999999999;49.7377;0;0;1;-0.644;-0.8;-1.8;-0.644;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
539;6.9123220000000005;537.997;49.7377;9.24387;537.996;49.7377;0;0;1;-0.633;-0.8;-1.8;-0.633;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
540;6.920665;535.961;49.7377;9.24387;535.961;49.7377;0;0;1;-0.622;-0.8;-1.8;-0.622;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
541;6.931469;533.925;49.7377;9.24387;533.925;49.7377;0;0;1;-0.611;-0.8;-1.8;-0.611;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
542;6.942533;531.89;49.7377;9.24387;531.89;49.7377;0;0;1;-0.6;-0.8;-1.8;-0.6;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
543;6.954342;529.854;49.7377;9.24387;529.854;49.7377;0;0;1;-0.589;-0.8;-1.8;-0.589;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
544;6.9648330000000005;527.819;49.7377;9.24387;527.819;49.7377;0;0;1;-0.578;-0.8;-1.8;-0.578;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
545;6.975941000000001;525.783;49.7377;9.24387;525.783;49.7377;0;0;1;-0.5670000000000001;-0.8;-1.8;-0.5670000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
546;6.987547999999999;523.748;49.7377;9.24387;523.748;49.7377;0;0;1;-0.556;-0.8;-1.8;-0.556;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
547;6.998271000000001;521.712;49.7377;9.24387;521.712;49.7377;0;0;1;-0.545;-0.8;-1.8;-0.545;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
548;7.009308;519.677;49.7377;9.24387;519.677;49.7377;0;0;1;-0.534;-0.8;-1.8;-0.534;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
549;7.020753999999999;517.641;49.7377;9.24387;517.641;49.7377;0;0;1;-0.523;-0.8;-1.8;-0.523;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
550;7.031517999999999;515.606;49.7377;9.24387;515.606;49.7377;0;0;1;-0.512;-0.8;-1.8;-0.512;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
551;7.042731;513.57;49.7377;9.24387;513.57;49.7377;0;0;1;-0.501;-0.8;-1.8;-0.501;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
552;7.054369;511.535;49.7377;9.24387;511.535;49.7377;0;0;1;-0.49;-0.8;-1.8;-0.49;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
553;7.0649869999999995;509.499;49.7377;9.24387;509.499;49.7377;0;0;1;-0.479;-0.8;-1.8;-0.479;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
554;7.076082;507.464;49.7377;9.24387;507.464;49.7377;0;0;1;-0.46799999999999997;-0.8;-1.8;-0.46799999999999997;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
555;7.088075999999999;505.42800000000005;49.7377;9.24387;505.42800000000005;49.7377;0;0;1;-0.457;-0.8;-1.8;-0.457;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
556;7.0984240000000005;503.392;49.7377;9.24387;503.392;49.7377;0;0;1;-0.446;-0.8;-1.8;-0.446;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
557;7.1094669999999995;501.35699999999997;49.7377;9.24387;501.35699999999997;49.7377;0;0;1;-0.435;-0.8;-1.8;-0.435;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
558;7.121142;499.32099999999997;49.7377;9.24387;499.32099999999997;49.7377;0;0;1;-0.424;-0.8;-1.8;-0.424;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
559;7.131923;497.286;49.7377;9.24387;497.286;49.7377;0;0;1;-0.413;-0.8;-1.8;-0.413;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
560;7.142832;495.25;49.7377;9.24387;495.25;49.7377;0;0;1;-0.402;-0.8;-1.8;-0.402;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
561;7.154397;493.215;49.7377;9.24387;493.215;49.7377;0;0;1;-0.391;-0.8;-1.8;-0.391;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
562;7.16512;491.17900000000003;49.7377;9.24387;491.17900000000003;49.7377;0;0;1;-0.38;-0.8;-1.8;-0.38;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
563;7.176323;489.144;49.7377;9.24387;489.144;49.7377;0;0;1;-0.369;-0.8;-1.8;-0.369;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
564;7.187867999999999;487.108;49.7377;9.24387;487.108;49.7377;0;0;1;-0.358;-0.8;-1.8;-0.358;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
565;7.198532000000001;485.07300000000004;49.7377;9.24387;485.07300000000004;49.7377;0;0;1;-0.34700000000000003;-0.8;-1.8;-0.34700000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
566;7.209778;483.037;49.7377;9.24387;483.037;49.7377;0;0;1;-0.336;-0.8;-1.8;-0.336;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
567;7.220801;481.00199999999995;49.7377;9.24387;481.00199999999995;49.7377;0;0;1;-0.325;-0.8;-1.8;-0.325;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
568;7.232017999999999;478.966;49.7377;9.24387;478.966;49.7377;0;0;1;-0.314;-0.8;-1.8;-0.314;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
569;7.243083;476.931;49.7377;9.24387;476.931;49.7377;0;0;1;-0.303;-0.8;-1.8;-0.303;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
570;7.254643;474.895;49.7377;9.24387;474.895;49.7377;0;0;1;-0.292;-0.8;-1.8;-0.292;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
571;7.265833;472.85900000000004;49.7377;9.24387;472.85900000000004;49.7377;0;0;1;-0.281;-0.8;-1.8;-0.281;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
572;7.276515;470.824;49.7377;9.24387;470.824;49.7377;0;0;1;-0.27;-0.8;-1.8;-0.27;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
573;7.2879830000000005;468.788;49.7377;9.24387;468.788;49.7377;0;0;1;-0.259;-0.8;-1.8;-0.259;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
574;7.298727;466.75300000000004;49.7377;9.24387;466.75300000000004;49.7377;0;0;1;-0.248;-0.8;-1.8;-0.248;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
575;7.310244;464.717;49.7377;9.24387;464.717;49.7377;0;0;1;-0.237;-0.8;-1.8;-0.237;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
576;7.32103;462.68199999999996;49.7377;9.24387;462.68199999999996;49.7377;0;0;1;-0.226;-0.8;-1.8;-0.226;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
577;7.3322199999999995;460.64599999999996;49.7377;9.24387;460.64599999999996;49.7377;0;0;1;-0.215;-0.8;-1.8;-0.215;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
578;7.343294;458.611;49.7377;9.24387;458.611;49.7377;0;0;1;-0.204;-0.8;-1.8;-0.204;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
579;7.355438;456.575;49.7377;9.24387;456.575;49.7377;0;0;1;-0.193;-0.8;-1.8;-0.193;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
580;7.365614999999999;454.54;49.7377;9.24387;454.54;49.7377;0;0;1;-0.182;-0.8;-1.8;-0.182;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
581;7.376739;452.504;49.7377;9.24387;452.504;49.7377;0;0;1;-0.171;-0.8;-1.8;-0.171;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
582;7.387828;450.469;49.7377;9.24387;450.469;49.7377;0;0;1;-0.16;-0.8;-1.8;-0.16;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
583;7.399164;448.43300000000005;49.7377;9.24387;448.43300000000005;49.7377;0;0;1;-0.149;-0.8;-1.8;-0.149;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
584;7.410044999999999;446.398;49.7377;9.24387;446.398;49.7377;0;0;1;-0.138;-0.8;-1.8;-0.138;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
585;7.421647;444.36199999999997;49.7377;9.24387;444.36199999999997;49.7377;0;0;1;-0.127;-0.8;-1.8;-0.127;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
586;7.432333;442.327;49.7377;9.24387;442.327;49.7377;0;0;1;-0.11599999999999999;-0.8;-1.8;-0.11599999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
587;7.443672;440.291;49.7377;9.24387;440.291;49.7377;0;0;1;-0.105;-0.8;-1.8;-0.105;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
588;7.454969;438.255;49.7377;9.24387;438.255;49.7377;0;0;1;-0.094;-0.8;-1.8;-0.094;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
589;7.465793;436.22;49.7377;9.24387;436.22;49.7377;0;0;1;-0.083;-0.8;-1.8;-0.083;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
590;7.4768419999999995;434.184;49.7377;9.24387;434.184;49.7377;0;0;1;-0.07200000000000001;-0.8;-1.8;-0.07200000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
591;7.488592999999999;432.149;49.7377;9.24387;432.149;49.7377;0;0;1;-0.061;-0.8;-1.8;-0.061;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
592;7.499239;430.11300000000006;49.7377;9.24387;430.11300000000006;49.7377;0;0;1;-0.05;-0.8;-1.8;-0.05;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
593;7.510227;428.07800000000003;49.7377;9.24387;428.07800000000003;49.7377;0;0;1;-0.039;-0.8;-1.8;-0.039;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
594;7.521344;426.042;49.7377;9.24387;426.042;49.7377;0;0;1;-0.027999999999999997;-0.8;-1.8;-0.027999999999999997;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
595;7.532947;424.00699999999995;49.7377;9.24387;424.00699999999995;49.7377;0;0;1;-0.017;-0.8;-1.8;-0.017;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
596;7.543653999999999;421.971;49.7377;9.24387;421.971;49.7377;0;0;1;-0.006;-0.8;-1.8;-0.006;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
597;7.554841000000001;419.936;49.7377;9.24387;419.936;49.7377;0;0;1;0.005;-0.8;-1.8;0.005;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
598;7.56588;417.9;49.7377;9.24387;417.9;49.7377;0;0;1;0.016;-0.8;-1.8;0.016;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
599;7.577147999999999;415.865;49.7377;9.24387;415.865;49.7377;0;0;1;0.027000000000000003;-0.8;-1.8;0.027000000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
600;7.58818;413.829;49.7377;9.24387;413.829;49.7377;0;0;1;0.038;-0.8;-1.8;0.038;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
601;7.599381;411.79400000000004;49.7377;9.24387;411.79400000000004;49.7377;0;0;1;0.049;-0.8;-1.8;0.049;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
602;7.610405999999999;409.75800000000004;49.7377;9.24387;409.75800000000004;49.7377;0;0;1;0.06;-0.8;-1.8;0.06;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
603;7.622418;407.723;49.7377;9.24387;407.723;49.7377;0;0;1;0.071;-0.8;-1.8;0.071;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
604;7.633022;405.68699999999995;49.7377;9.24387;405.68699999999995;49.7377;0;0;1;0.08199999999999999;-0.8;-1.8;0.08199999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
605;7.643822;403.651;49.7377;9.24387;403.651;49.7377;0;0;1;0.09300000000000001;-0.8;-1.8;0.09300000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
606;7.654939;401.616;49.7377;9.24387;401.616;49.7377;0;0;1;0.10400000000000001;-0.8;-1.8;0.10400000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
607;7.666942;399.58;49.7377;9.24387;399.58;49.7377;0;0;1;0.115;-0.8;-1.8;0.115;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
608;7.677282000000001;397.545;49.7377;9.24387;397.545;49.7377;0;0;1;0.126;-0.8;-1.8;0.126;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
609;7.688382000000001;395.509;49.7377;9.24387;395.509;49.7377;0;0;1;0.13699999999999998;-0.8;-1.8;0.13699999999999998;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
610;7.699499;393.474;49.7377;9.24387;393.474;49.7377;0;0;1;0.14800000000000002;-0.8;-1.8;0.14800000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
611;7.710750999999999;391.43800000000005;49.7377;9.24387;391.43800000000005;49.7377;0;0;1;0.159;-0.8;-1.8;0.159;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
612;7.721755;389.403;49.7377;9.24387;389.403;49.7377;0;0;1;0.17;-0.8;-1.8;0.17;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
613;7.732902;387.36699999999996;49.7377;9.24387;387.36699999999996;49.7377;0;0;1;0.18100000000000002;-0.8;-1.8;0.18100000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
614;7.743994;385.332;49.7377;9.24387;385.332;49.7377;0;0;1;0.192;-0.8;-1.8;0.192;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
615;7.755650999999999;383.296;49.7377;9.24387;383.296;49.7377;0;0;1;0.203;-0.8;-1.8;0.203;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
616;7.766378;381.26099999999997;49.7377;9.24387;381.26099999999997;49.7377;0;0;1;0.214;-0.8;-1.8;0.214;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
617;7.777404;379.225;49.7377;9.24387;379.225;49.7377;0;0;1;0.225;-0.8;-1.8;0.225;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
618;7.788529;377.19;49.7377;9.24387;377.19;49.7377;0;0;1;0.23600000000000002;-0.8;-1.8;0.23600000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
619;7.800255;375.154;49.7377;9.24387;375.154;49.7377;0;0;1;0.247;-0.8;-1.8;0.247;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
620;7.810784;373.11800000000005;49.7377;9.24387;373.11800000000005;49.7377;0;0;1;0.258;-0.8;-1.8;0.258;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
621;7.821917999999999;371.083;49.7377;9.24387;371.083;49.7377;0;0;1;0.26899999999999996;-0.8;-1.8;0.26899999999999996;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
622;7.833131;369.04699999999997;49.7377;9.24387;369.04699999999997;49.7377;0;0;1;0.28;-0.8;-1.8;0.28;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
623;7.844469999999999;367.01199999999994;49.7377;9.24387;367.01199999999994;49.7377;0;0;1;0.29100000000000004;-0.8;-1.8;0.29100000000000004;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
624;7.855308999999999;364.976;49.7377;9.24387;364.976;49.7377;0;0;1;0.302;-0.8;-1.8;0.302;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
625;7.86643;362.941;49.7377;9.24387;362.941;49.7377;0;0;1;0.313;-0.8;-1.8;0.313;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
626;7.877572;360.905;49.7377;9.24387;360.905;49.7377;0;0;1;0.324;-0.8;-1.8;0.324;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
627;7.889392;358.87;49.7377;9.24387;358.87;49.7377;0;0;1;0.335;-0.8;-1.8;0.335;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
628;7.899846000000001;356.834;49.7377;9.24387;356.834;49.7377;0;0;1;0.34600000000000003;-0.8;-1.8;0.34600000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
629;7.910997999999999;354.79900000000004;49.7377;9.24387;354.79900000000004;49.7377;0;0;1;0.35700000000000004;-0.8;-1.8;0.35700000000000004;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
630;7.922217999999999;352.76300000000003;49.7377;9.24387;352.76300000000003;49.7377;0;0;1;0.368;-0.8;-1.8;0.368;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
631;7.9335070000000005;350.728;49.7377;9.24387;350.728;49.7377;0;0;1;0.379;-0.8;-1.8;0.379;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
632;7.944389999999999;348.69199999999995;49.7377;9.24387;348.69199999999995;49.7377;0;0;1;0.39;-0.8;-1.8;0.39;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
633;7.9554979999999995;346.657;49.7377;9.24387;346.657;49.7377;0;0;1;0.401;-0.8;-1.8;0.401;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
634;7.966588000000001;344.621;49.7377;9.24387;344.621;49.7377;0;0;1;0.41200000000000003;-0.8;-1.8;0.41200000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
635;7.977786;342.586;49.7377;9.24387;342.586;49.7377;0;0;1;0.423;-0.8;-1.8;0.423;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
636;7.988927;340.55;49.7377;9.24387;340.55;49.7377;0;0;1;0.434;-0.8;-1.8;0.434;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
637;8.000075;338.514;49.7377;9.24387;338.514;49.7377;0;0;1;0.445;-0.8;-1.8;0.445;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
638;8.011115;336.47900000000004;49.7377;9.24387;336.47900000000004;49.7377;0;0;1;0.456;-0.8;-1.8;0.456;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
639;8.022473;334.44300000000004;49.7377;9.24387;334.44300000000004;49.7377;0;0;1;0.467;-0.8;-1.8;0.467;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
640;8.033717999999999;332.408;49.7377;9.24387;332.408;49.7377;0;0;1;0.478;-0.8;-1.8;0.478;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
641;8.044555;330.37199999999996;49.7377;9.24387;330.37199999999996;49.7377;0;0;1;0.489;-0.8;-1.8;0.489;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
642;8.055717;328.337;49.7377;9.24387;328.337;49.7377;0;0;1;0.5;-0.8;-1.8;0.5;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
